"exerciseId","name","equipments","bodyParts","exerciseType","targetMuscles","secondaryMuscles","keywords","overview","instructions","exerciseTips","variations","relatedExerciseIds","source"
"0jrGdlf","Seated Twist","[""Yoga""]","[""Mid back""]","weight_reps","[""Mid back""]","[""Obliques""]","[""Seated Twist"", ""Yoga""]","","[""Begin seated with your legs extended in front of you."", ""Bend your right knee and place your foot on the floor next to your left thigh."", ""Inhale and reach your left arm up towards the ceiling."", ""Exhale and twist to the right, placing your left elbow on the outside of your right knee. Hold for a few breaths and then repeat on the other side.""]","[]","[]","[]","musclewiki"
"S4d54TK","Barbell Landmine Side Bend","[""Barbell""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Barbell Landmine Side Bend"", ""Barbell""]","SetupTo set up for a barbell landmine side bend exercise, you will need a barbell and a landmine attachment. If you do not have a landmine attachment, you can also use a sandbag, a heavy bag, or a bench.Foot PlacementStand with your feet shoulder-width apart and your side to the barbell.How to do a ","[""Stand straight and hold the end of the Barbell"", ""Keep your hips and shoulders facing forward, bend to one side slowly"", ""Return to the upright position."", ""Switch hands and repeat.""]","[]","[]","[]","musclewiki"
"yq2uvEz","Dumbbell Wood Chopper","[""Dumbbells""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Dumbbell Wood Chopper"", ""Dumbbells""]","How To Perform The Dumbbell Wood ChopperSetupGrab a single dumbbell and hold it horizontally with the ends of the dumbbells in each hand. Use a wider than shoulder width stance. We have to hit both sides of the obliques with this exercise. So we will begin with going right to left. You can perform e","[""Stand with a shoulder width stance. Begin with the dumbbell near one of your quads."", ""Rotate at your upper spine to engage the obliques."", ""You can pivot your back foot to keep from generating too much torque at the knee.""]","[]","[]","[]","musclewiki"
"ok4eISG","Kettlebell Wood Chopper","[""Kettlebells""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Kettlebell Wood Chopper"", ""Kettlebells""]","","[""Stand with feet slightly wider than shoulder width apart and hold the kettle bell with both hands against your hip."", ""Keeping your arms straight, swing the kettlebell upwards and across your body towards your shoulder, raising the kettlebell to head height rotating your hips as you do so."", ""Return to the starting position and repeat.""]","[]","[]","[]","musclewiki"
"puyj5Lh","Cable Wood Chopper","[""Cables""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Cable Wood Chopper"", ""Cables""]","","[""Set the cable at about nipple level. Use a handle attachment."", ""Face sideways, then rotate your torso with your arms extended against the resistance."", ""After completing your given number of reps, face the opposite direction and repeat.""]","[]","[]","[]","musclewiki"
"YCLtZwR","Band Pallof Press","[""Band""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Band Pallof Press"", ""Band""]","","[""Place the band at an anchor point that is shoulder height. Take a few steps away until the band is taut."", ""Start with your fingers interlocked around the band and your fists connected to your chest."", ""Extend at the elbows pressing the band away from your body until your elbows are fully extended.""]","[]","[]","[]","musclewiki"
"t9A0Cxb","Cable Pallof Press","[""Cables""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Cable Pallof Press"", ""Cables""]","How To Perform The Cable Pallof PressSetupYou want the cable at roughly nipple height. Use a d handle attachment or a nylon plastic handle. Either interlock your fingers or place one set of fingers over the other. Whichever is more comfortable.Take a couple of steps away from the cable stack and fac","[""Use a handle attachment, set the cable at nipple level, walk a few steps away, and face sideways."", ""Start with both hands on the handle and your fists against your chest."", ""Press the handle forward until your elbows are fully extended, then pull the handle back to your chest.""]","[]","[]","[]","musclewiki"
"npA8k2n","Side Plank Up Down","[""Bodyweight""]","[""Obliques""]","bodyweight","[""Obliques""]","[]","[""Side Plank Up Down"", ""Bodyweight""]","","[""Start with your elbow and hip on the ground. Either neutral fist or flat hand on the ground."", ""Begin in a side plank position, and then drop your hips to the floor."", ""Pull your hips back to the ceiling to finish the rep.""]","[]","[]","[]","musclewiki"
"tLfvGzH","Side Plank Reach Through","[""Bodyweight""]","[""Obliques""]","bodyweight","[""Obliques""]","[]","[""Side Plank Reach Through"", ""Bodyweight""]","","[""Begin in an elbow side plank position."", ""Reach for the ceiling with your off hand."", ""Rotate at the mid and upper spine and reach through the open space between the floor and your torso."", ""Reach backwards, and then rotate back into the starting position.""]","[]","[]","[]","musclewiki"
"z5fCMDC","Elbow Side Plank","[""Bodyweight""]","[""Obliques""]","bodyweight","[""Obliques""]","[]","[""Elbow Side Plank"", ""Bodyweight""]","","[""Press your elbow into the floor."", ""Pick your hips up off the ground and maintain this position for the allotted amount of time."", ""Make sure you don't let your chest fall forward or backward.""]","[]","[]","[]","musclewiki"
"zGTJTuT","Hand Side Plank","[""Bodyweight""]","[""Obliques""]","bodyweight","[""Obliques""]","[]","[""Hand Side Plank"", ""Bodyweight""]","","[""Press your hand into the ground and pick up your hip off the ground."", ""Open your chest and maintain this position for the allotted amount of time.""]","[]","[]","[]","musclewiki"
"Hrtf16n","Dumbbell Kneeling Wood Chopper","[""Dumbbells""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Dumbbell Kneeling Wood Chopper"", ""Dumbbells""]","","[""Start in a kneeling position with your shoulder blades pulled back."", ""The dumbbell should begin by one of your hips."", ""Rotate at the spine and bring the dumbbell from your hip, 180 degrees around your body. The dumbbell should land at eye level.""]","[]","[]","[]","musclewiki"
"SQb9Krd","Dumbbell Overhead Side Bend","[""Dumbbells""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Dumbbell Overhead Side Bend"", ""Dumbbells""]","","[""Start by standing with your feet shoulder-width apart and holding a dumbbell overhead."", ""From this starting position, bend to the side as far as you can while keeping your feet planted and your core engaged.""]","[]","[]","[]","musclewiki"
"HCtt4oH","Dumbbell Side Plank Up Down","[""Dumbbells""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Dumbbell Side Plank Up Down"", ""Dumbbells""]","","[""Start by lying on your side with your feet stacked on top of each other and a dumbbell on your hip."", ""Place your bottom elbow on the ground beneath your shoulder and engage your core to raise your hips off the ground."", ""Your hips will do all the moving. Think, \""hips up, hips down.\""""]","[]","[]","[]","musclewiki"
"GGnOoVO","Dumbbell Hand Side Plank","[""Dumbbells""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Dumbbell Hand Side Plank"", ""Dumbbells""]","","[""Start by lying on your side with your feet stacked on top of each other and a dumbbell on your hip."", ""Place your bottom hand on the ground beneath your shoulder and engage your core to raise your hips off the ground."", ""From this starting position, hold the side plank position for the desired amount of time, making sure to keep your body straight and your hips level.""]","[]","[]","[]","musclewiki"
"osJijDB","Plate Standing Twist","[""Plate""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Plate Standing Twist"", ""Plate""]","","[""Stand with a plate extended away from your body. Elbows mostly extended."", ""Rotate at the upper spine while keeping your lumbar spine in a neutral position."", ""Do not let the plate go behind your body.""]","[]","[]","[]","musclewiki"
"ZFSPz0s","Plate Wood Chopper","[""Plate""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Plate Wood Chopper"", ""Plate""]","","[""Stand with a shoulder width stance. Begin with the plate near one of your quads."", ""Rotate at your upper spine to engage the obliques."", ""You can pivot your back foot to keep from generating too much torque at the knee.""]","[]","[]","[]","musclewiki"
"fFxse5A","Dumbbell Long Lever Russian Twist","[""Dumbbells""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Dumbbell Long Lever Russian Twist"", ""Dumbbells""]","","[""Start by sitting on the floor with your knees bent and feet flat on the ground. Hold a dumbbell in both hands with your arms extended straight in front of you."", ""Twist your torso to the right, bringing the dumbbell towards the ground, then return to the center. Repeat on the left side, twisting to the left and bringing the dumbbell towards the ground."", ""Continue this twisting motion, alternating sides, for the desired number of repetitions. Keep your core engaged and avoid swinging your arms to generate momentum.""]","[]","[]","[]","musclewiki"
"ko4IOTs","TRX Forearm Side Plank","[""TRX""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""TRX Forearm Side Plank"", ""TRX""]","","[""Lie on your side with your legs straight and your feet resting in the TRX foot cradles."", ""Prop yourself up on your forearm and engage your core to maintain a straight line from your head to your feet.""]","[]","[]","[]","musclewiki"
"g7PJDLe","TRX Oblique Crunch","[""TRX""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""TRX Oblique Crunch"", ""TRX""]","","[""Place your feet in the TRX stirrups and get in to a hand plank position."", ""Pull both knees to your right elbow."", ""Extend your legs back to the starting position, then pull both knees to the left elbow.""]","[]","[]","[]","musclewiki"
"eyQ5oUy","Gate Pose Variation Arm Extended on Side","[""Yoga""]","[""Obliques""]","weight_reps","[""Obliques""]","[""Lats""]","[""Gate Pose Variation Arm Extended on Side"", ""Yoga""]","","[""Start on your knees and extend your right leg out to the side."", ""Raise your right arm above your head and reach towards the left side of the room."", ""Gently bend your body to the left side and rest your left hand on your left thigh."", ""Look up towards your right hand and hold the pose for a few breaths before switching sides.""]","[]","[]","[]","musclewiki"
"hkJQI0R","Revolved Head To Knee","[""Yoga""]","[""Obliques""]","weight_reps","[""Obliques""]","[""Hamstrings""]","[""Revolved Head To Knee"", ""Yoga""]","","[""Sit on the floor with your legs extended in front of you."", ""Bend your right knee and bring your heel towards your perineum."", ""Place your left hand on the outside of your right knee and twist your body to the right."", ""Reach your right hand towards your left foot and look up towards the ceiling. Hold the pose for a few breaths before switching sides.""]","[]","[]","[]","musclewiki"
"LiNbxnY","Seated Side Bend Pose","[""Yoga""]","[""Obliques""]","weight_reps","[""Obliques""]","[]","[""Seated Side Bend Pose"", ""Yoga""]","","[""Sit comfortably on the floor with your legs crossed."", ""Inhale and raise your right arm above your head."", ""As you exhale, bend your body to the left side and rest your left hand on the ground."", ""Look up towards the ceiling and hold the pose for a few breaths. Then switch sides and repeat the pose on the other side.""]","[]","[]","[]","musclewiki"
"UiIfmiO","Supine Twist Lying","[""Yoga""]","[""Obliques""]","weight_reps","[""Obliques""]","[""Lower back""]","[""Supine Twist Lying"", ""Yoga""]","","[""Lie down on your back with your arms stretched out to your sides."", ""Bend your right knee and bring it towards your chest."", ""Slowly twist your body to the left side, bringing your right knee across your body towards the ground on the left side."", ""Look towards your right hand and hold the pose for a few breaths before switching sides.""]","[]","[]","[]","musclewiki"
